Year,Month,Day,TA_F,SW_IN_F,VPD_F
2002,1,20,-6.688,83.799,0.687
2002,1,21,-3.579,48.612,0.729
2002,1,22,-2.604,80.696,1.472
2002,1,23,-1.188,55.582,1.698
2002,1,24,1.357,31.093,0.783
2002,1,25,-4.534,77.364,1.016
2002,1,26,-3.41,59.967,1.369
2002,1,27,-7.286,29.533,0.407
2002,1,28,-2.534,62.244,0.704
2002,1,29,-1.926,18.727,0.546
2002,1,30,-8.353,24.406,0.511
2002,1,31,-10.963,59.485,0.721
2002,2,1,-7.893,2.589,0.246
2002,2,2,-9.705,109.444,1.141
2002,2,3,-11.427,80.974,0.578
2002,2,4,-4.098,42.257,0.448
2002,2,5,-9.342,110.388,0.768
2002,2,6,-12.751,118.172,0.719
2002,2,7,-9.305,58.549,0.503
2002,2,8,-4.849,84.29,0.756
2002,2,9,-9.531,125.939,1.109
2002,2,10,-6.436,97.053,1.128
2002,2,11,-7.111,89.432,0.864
2002,2,12,-10.125,76.342,1.212
2002,2,13,-7.223,128.139,1.17
2002,2,14,-9.975,108.756,1.026
2002,2,15,1.153,90.895,2.747
2002,2,16,2.311,101.909,2.125
2002,2,17,-1.738,87.689,1.55
2002,2,18,-6.219,146.299,1.314
2002,2,19,-4.013,140.856,1.756
2002,2,20,-0.903,76.526,1.561
2002,2,21,2.88,15.345,0.541
2002,2,22,2.145,67.325,0.564
2002,2,23,-2.222,134.973,1.417
2002,2,24,-3.501,154.335,2.152
2002,2,25,-0.588,57.139,1.735
2002,2,26,4.197,140.82,1.75
2002,2,27,6.674,17.173,0.179
2002,2,28,-3.184,135.451,1.581
2002,3,1,-2.385,140.829,2.617
2002,3,2,-1.451,140.296,2.202
2002,3,3,5.498,11.118,0.586
2002,3,4,-2.916,173.362,1.953
2002,3,5,-7.563,166.308,2.02
2002,3,6,-3.94,137.904,2.495
2002,3,7,-0.599,142.749,2.769
2002,3,8,-1.763,108.924,2.92
2002,3,9,4.755,134.27,1.732
2002,3,10,3.813,80.079,1.615
2002,3,11,-5.389,183.956,2.621
2002,3,12,-0.309,74.104,2.333
2002,3,13,1.245,134.472,1.552
2002,3,14,3.327,189.855,3.35
2002,3,15,-3.397,46.303,2.103
2002,3,16,-1.663,96.104,1.171
2002,3,17,-3.601,204.091,2.908
2002,3,18,-2.444,164.646,3.357
2002,3,19,-0.703,160.643,3.264
2002,3,20,-0.655,161.326,2.638
2002,3,21,1.694,187.444,2.075
2002,3,22,-6.818,206.439,1.453
2002,3,23,-4.661,190.374,2.336
2002,3,24,-2.645,218.57,2.754
2002,3,25,-3.796,225.604,2.631
2002,3,26,-1.043,196.355,2.742
2002,3,27,3.016,45.812,0.622
2002,3,28,0.901,189.781,2.226
2002,3,29,2.906,206.081,3.486
2002,3,30,4.288,41.2,0.707
2002,3,31,5.846,205.727,3.4
2002,4,1,2.804,16.657,0.26
2002,4,2,5.131,200.064,3.527
2002,4,3,6.576,44.732,0.626
2002,4,4,1.726,232.815,3.146
2002,4,5,1.039,226.316,3.095
2002,4,6,0.11,170.482,2.755
2002,4,7,-0.813,238.527,3.118
2002,4,8,4.085,125.114,3.168
2002,4,9,8.534,48.055,1.036
2002,4,10,8.458,234.028,3.978
2002,4,11,4.494,257.423,4.515
2002,4,12,7.271,253.79,4.694
2002,4,13,12.901,125.324,2.42
2002,4,14,7.325,71.171,0.894
2002,4,15,2.832,28.253,0.26
2002,4,16,11.565,185.66,2.879
2002,4,17,14.259,138.52,2.923
2002,4,18,8.258,128.578,1.412
2002,4,19,10.223,184.102,2.464
2002,4,20,6.825,269.349,4.72
2002,4,21,0.141,265.155,3.377
2002,4,22,1.356,194.385,3.157
2002,4,23,3.543,210.529,2.64
2002,4,24,4.502,236.242,3.139
2002,4,25,5.617,250.379,3.716
2002,4,26,3.318,147.397,1.181
2002,4,27,3.582,272.635,4.591
2002,4,28,1.177,137.027,2.678
2002,4,29,0.261,27.53,0.403
2002,4,30,3.5,224.807,3.361
2002,5,1,4.859,191.648,1.598
2002,5,2,4.063,137.665,1.093
2002,5,3,5.84,156.939,1.549
2002,5,4,7.563,299.364,6.162
2002,5,5,9.987,268.851,6.142
2002,5,6,13.39,211.717,6.299
2002,5,7,15.326,191.636,5.756
2002,5,8,8.598,296.333,5.381
2002,5,9,8.901,235.813,6.254
2002,5,10,13.569,256.389,6.674
2002,5,11,7.811,299.264,6.6
2002,5,12,7.746,239.539,6.224
2002,5,13,8.725,243.592,5.57
2002,5,14,4.468,36.963,0.415
2002,5,15,6.197,142.652,2.32
2002,5,16,12.213,201.295,5.759
2002,5,17,12.465,233.727,4.82
2002,5,18,5.836,94.311,2.78
2002,5,19,7.347,245.775,3.481
2002,5,20,7.401,274.599,4.76
2002,5,21,8.17,257.347,3.189
2002,5,22,11.651,315.805,8.054
2002,5,23,15.555,319.507,9.945
2002,5,24,17.159,245.139,8.1
2002,5,25,10.052,326.911,7.46
2002,5,26,11.135,233.84,6.177
2002,5,27,15.569,302.461,8.325
2002,5,28,16.108,214.242,7.461
2002,5,29,15.844,243.842,4.863
2002,5,30,16.375,75.475,1.788
2002,5,31,18.253,178.328,3.714
2002,6,1,17.154,246.68,6.254
2002,6,2,11.907,230.768,4.909
2002,6,3,9.448,304.992,6.76
2002,6,4,11.496,326.581,7.822
2002,6,5,13.374,81.101,3.388
2002,6,6,13.565,108.177,3.475
2002,6,7,12.538,238.237,7.62
2002,6,8,13.938,307.445,8.084
2002,6,9,15.244,207.842,4.072
2002,6,10,15.227,332.175,8.77
2002,6,11,10.45,23.645,1.223
2002,6,12,9.755,85.426,1.231
2002,6,13,14.202,320.054,7.604
2002,6,14,15.145,300.282,8.844
2002,6,15,10.856,109.246,3.931
2002,6,16,9.434,108.396,2.143
2002,6,17,12.613,174.642,3.178
2002,6,18,14.481,233.822,3.512
2002,6,19,15.921,279.229,7.38
2002,6,20,18.763,323.32,10.793
2002,6,21,22.184,314.53,13.444
2002,6,22,20.706,253.684,11.843
2002,6,23,18.122,256.997,7.166
2002,6,24,17.91,330.719,10.616
2002,6,25,18.876,290.452,12.937
2002,6,26,20.867,258.985,8.925
2002,6,27,23.285,206.558,8.652
2002,6,28,20.348,211.757,5.106
2002,6,29,20.686,309.653,12.677
2002,6,30,20.766,270.881,12.379
2002,7,1,19.133,153.381,2.164
2002,7,2,22.604,205.732,4.71
2002,7,3,26.26,256.551,8.338
2002,7,4,24.467,228.934,5.881
2002,7,5,18.931,196.112,2.309
2002,7,6,16.455,146.987,4.16
2002,7,7,15.908,159.586,1.483
2002,7,8,20.192,229.743,8.056
2002,7,9,20.339,163.727,4.017
2002,7,10,16.715,304.003,8.542
2002,7,11,14.982,253.132,8.989
2002,7,12,19.18,281.629,12.547
2002,7,13,20.374,244.093,10.391
2002,7,14,19.506,229.437,5.388
2002,7,15,18.638,197.818,3.943
2002,7,16,15.633,163.088,0.833
2002,7,17,18.909,266.167,7.631
2002,7,18,19.413,210.102,6.876
2002,7,19,18.177,227.344,7.03
2002,7,20,18.035,195.029,5.003
2002,7,21,20.252,284.684,10.187
2002,7,22,23.309,270.169,10.773
2002,7,23,23.081,163.282,6.406
2002,7,24,16.877,312.59,10.551
2002,7,25,16.684,304.799,9.152
2002,7,26,16.602,294.383,9.943
2002,7,27,14.519,135.535,5.292
2002,7,28,18.761,229.235,6.942
2002,7,29,18.443,70.9,1.656
2002,7,30,21.475,176.995,3.918
2002,7,31,22.934,290.27,12.838
2002,8,1,21.135,242.174,9.433
2002,8,2,20.436,243.6,8.182
2002,8,3,21.207,217.958,7.373
2002,8,4,22.315,221.647,9.195
2002,8,5,22.313,208.127,7.415
2002,8,6,16.408,223.876,4.942
2002,8,7,16.616,207.519,7.046
2002,8,8,17.318,247.651,9.698
2002,8,9,18.381,270.166,10.348
2002,8,10,20.388,220.032,10.159
2002,8,11,23.095,266.066,12.278
2002,8,12,23.547,243.056,11.528
2002,8,13,23.776,233.278,9.184
2002,8,14,24.476,222.491,9.603
2002,8,15,26.109,238.897,13.624
2002,8,16,24.417,180.077,7.533
2002,8,17,24.449,236.116,10.639
2002,8,18,24.225,231.017,12.52
2002,8,19,23.518,253.255,12.432
2002,8,20,19.992,200.804,10.94
2002,8,21,19.155,257.124,11.558
2002,8,22,18.875,111.889,7.092
2002,8,23,16.252,256.621,7.413
2002,8,24,16.638,199.08,7.541
2002,8,25,16.965,141.026,5.369
2002,8,26,19.23,238.122,9.034
2002,8,27,17.005,248.875,8.542
2002,8,28,15.952,232.602,7.899
2002,8,29,16.514,173.031,7.055
2002,8,30,17.746,172.672,7.226
2002,8,31,13.917,248.602,8.863
2002,9,1,14.042,239.286,8.138
2002,9,2,15.058,140.707,4.905
2002,9,3,15.943,56.432,1.504
2002,9,4,18.196,85.329,1.71
2002,9,5,16.317,205.754,7.976
2002,9,6,15.195,227.386,9.141
2002,9,7,18.998,187.148,8.689
2002,9,8,22.936,208.3,12.336
2002,9,9,25.733,209.041,14.2
2002,9,10,25.577,212.765,16.808
2002,9,11,18.425,107.759,5.976
2002,9,12,10.712,200.295,5.542
2002,9,13,14.522,145.134,6.53
2002,9,14,14.225,192.627,7.068
2002,9,15,17.487,59.442,2.205
2002,9,16,11.453,30.516,0.8
2002,9,17,14.517,185.1,5.271
2002,9,18,13.068,203.381,5.562
2002,9,19,15.634,195.297,5.478
2002,9,20,19.173,145.542,5.278
2002,9,21,22.353,180.261,6.787
2002,9,22,19.952,100.937,3.209
2002,9,23,17.924,44.368,1.944
2002,9,24,14.551,160.867,5.044
2002,9,25,13.549,190.855,5.579
2002,9,26,12.735,170.639,5.593
2002,9,27,12.133,74.126,2.313
2002,9,28,13.105,141.135,4.352
2002,9,29,7.779,171.358,5.305
2002,9,30,10.543,144.806,3.808
2002,10,1,19.227,161.142,6.294
2002,10,2,19.719,136.785,4.65
2002,10,3,10.683,151.791,4.441
2002,10,4,8.036,167.786,4.074
2002,10,5,16.359,83.729,4.586
2002,10,6,8.783,168.537,5.418
2002,10,7,10.528,81.334,4.129
2002,10,8,5.999,165.505,4.636
2002,10,9,4.057,132.173,3.526
2002,10,10,7.423,45.261,3.545
2002,10,11,10.131,66.337,2.49
2002,10,12,10.051,134.228,3.218
2002,10,13,10.04,112.918,2.694
2002,10,14,6.598,140.085,3.554
2002,10,15,2.791,150.7,3.075
2002,10,16,2.709,37.722,1.533
2002,10,17,8.225,99.491,1.46
2002,10,18,3.811,69,1.564
2002,10,19,4.238,64.901,1.09
2002,10,20,4.177,78.508,1.235
2002,10,21,1.003,131.227,2.751
2002,10,22,0.875,130.248,2.671
2002,10,23,0.965,92.989,1.674
2002,10,24,2.565,89.64,1.023
2002,10,25,2.136,101.397,1.551
2002,10,26,2.061,19.219,0.813
2002,10,27,3.34,73.149,1.389
2002,10,28,2.53,113.415,2.985
2002,10,29,0.037,125.292,3.129
2002,10,30,-0.889,123.011,2.594
2002,10,31,-1.336,119.143,1.863
2002,11,1,0.137,77.938,1.356
2002,11,2,-3.608,99.203,1.866
2002,11,3,-3.441,111.265,2.323
2002,11,4,-3.08,62.157,1.618
2002,11,5,-0.765,49.915,0.782
2002,11,6,1.131,4.805,0.122
2002,11,7,-3.478,65.439,0.878
2002,11,8,-0.407,82.886,2.092
2002,11,9,3.236,65.127,0.553
2002,11,10,8.241,82.58,0.554
2002,11,11,14.322,20.036,0.527
2002,11,12,5.777,64.157,1.011
2002,11,13,3.453,11.333,0.136
2002,11,14,2.82,59.087,1.122
2002,11,15,4.845,47.281,1.557
2002,11,16,-3.164,65.765,2.544
2002,11,17,-1.847,1.504,0.731
2002,11,18,-0.863,26.717,1.013
2002,11,19,-3.458,77.774,0.806
2002,11,20,0.315,54.56,0.675
2002,11,21,-0.448,47.881,0.267
2002,11,22,2.024,6.264,0.124
2002,11,23,1.903,12.553,0.652
2002,11,24,-1.452,78.705,1.986
2002,11,25,-2.612,81.372,1.304
2002,11,26,-2.946,73.048,1.298
2002,11,27,-5.14,50.532,1.126
2002,11,28,-7.965,78.5,1.183
2002,11,29,-5.969,62.318,0.809
2002,11,30,0.255,66.146,0.763
2002,12,1,-3.221,25.997,0.622
2002,12,2,-7.492,72.849,0.949
2002,12,3,-9.628,57.21,0.658
2002,12,4,-10.941,76.063,0.755
2002,12,5,-8.876,67.976,0.824
2002,12,6,-6.47,63.281,1.036
2002,12,7,-3.161,67.415,1.436
2002,12,8,-2.48,56.342,1.465
2002,12,9,-14.208,73.292,0.903
2002,12,10,-4.834,61.391,1.489
2002,12,11,-4.914,68.566,0.582
2002,12,12,-2.826,13.412,0.325
2002,12,13,-0.932,68.688,0.634
2002,12,14,0.739,5.417,0.233
2002,12,15,0.404,39.932,1.273
2002,12,16,-4.444,32.155,0.931
2002,12,17,-8.137,68.888,1.097
2002,12,18,-4.951,71.893,2.162
2002,12,19,-4.82,69.825,1.536
2002,12,20,3.304,5.259,0.561
2002,12,21,1.053,55.543,1.158
2002,12,22,0.396,47.461,1.944
2002,12,23,-0.624,55.099,1.786
2002,12,24,-3.408,64.169,1.358
2002,12,25,-6.104,48.849,0.882
2002,12,26,-4.944,54.469,1.157
2002,12,27,-7.794,71.977,1.017
2002,12,28,-9.25,57.353,0.425
2002,12,29,-4.646,53.643,0.872
2002,12,30,-10.746,71.79,0.619
2002,12,31,-4.7,14.463,0.46
2003,1,1,-0.887,64.827,1.202
2003,1,2,-8.701,58.499,0.867
2003,1,3,-7.497,50.338,0.865
2003,1,4,-4.947,5.286,0.891
2003,1,5,-4.896,70.885,0.941
2003,1,6,-5.292,24.769,0.337
2003,1,7,-5.773,55.812,0.512
2003,1,8,-9.653,22.53,0.31
2003,1,9,-10.738,67.067,0.507
2003,1,10,-13.477,36.655,0.262
2003,1,11,-14.051,69.217,0.367
2003,1,12,-11.29,72.785,0.608
2003,1,13,-7.667,41.91,0.571
2003,1,14,-10.689,81.48,0.541
2003,1,15,-15.979,76.091,0.23
2003,1,16,-15.469,83.634,0.351
2003,1,17,-12.596,44.437,0.409
2003,1,18,-17.799,86.659,0.251
2003,1,19,-11.096,54.325,0.412
2003,1,20,-11.138,45.957,0.372
2003,1,21,-16.027,91.673,0.503
2003,1,22,-19.564,84.607,0.36
2003,1,23,-13.618,88.95,0.472
2003,1,24,-13.316,96.329,0.591
2003,1,25,-13.623,82.04,0.51
2003,1,26,-6.182,25.97,0.544
2003,1,27,-9.943,34.511,0.419
2003,1,28,-17.057,103.033,0.582
2003,1,29,-10.211,91.853,0.777
2003,1,30,-10.143,103.621,0.746
2003,1,31,-6.763,89.318,0.744
2003,2,1,-3.085,77.684,1.339
2003,2,2,-1.417,2.612,0.595
2003,2,3,-0.44,93.101,2.043
2003,2,4,-3.238,15.566,0.556
2003,2,5,-6.828,106.319,1.466
2003,2,6,-11.934,118.735,0.857
2003,2,7,-8.481,36.734,0.4
2003,2,8,-9.787,120.243,0.961
2003,2,9,-5.572,94.557,1.422
2003,2,10,-7.703,106.389,1.167
2003,2,11,-10.817,111.046,0.651
2003,2,12,-13.618,60.63,0.53
2003,2,13,-20.125,130.106,0.387
2003,2,14,-22.012,132.783,0.36
2003,2,15,-21.456,137.744,0.391
2003,2,16,-19.833,134.835,0.462
2003,2,17,-16.513,94.46,0.474
2003,2,18,-9.462,87.797,1.023
2003,2,19,-3.343,84.638,1.12
2003,2,20,1.413,143.918,2.913
2003,2,21,1.394,100.472,2.454
2003,2,22,-0.762,105.463,1.481
2003,2,23,-1.764,6.522,0.448
2003,2,24,-7.069,149.128,1.557
2003,2,25,-12.129,148.927,0.766
2003,2,26,-16.867,161.412,0.59
2003,2,27,-14.359,160.822,1.01
2003,2,28,-10.311,161.489,1.249
2003,3,1,-6.285,158.982,1.667
2003,3,2,-0.09,27.995,0.567
2003,3,3,-10.908,169.927,0.848
2003,3,4,-12.848,145.494,1.005
2003,3,5,-3.339,25.781,0.522
2003,3,6,-7.642,145.086,1.306
2003,3,7,-10.168,183.268,1.341
2003,3,8,-1.556,179.119,2.251
2003,3,9,-0.969,111.565,2.174
2003,3,10,-13.155,163.023,0.86
2003,3,11,-8.808,172.972,1.419
2003,3,12,0.39,107.182,2.618
2003,3,13,-7.924,164.622,1.239
2003,3,14,-12.407,198.371,0.894
2003,3,15,-9.238,189.017,1.373
2003,3,16,-3.729,170.235,1.882
2003,3,17,2.937,146.61,2.431
2003,3,18,-0.384,204.235,2.533
2003,3,19,-5.734,208.223,1.71
2003,3,20,-0.145,198.814,2.738
2003,3,21,3.994,77.886,1.723
2003,3,22,4.627,196.265,2.795
2003,3,23,1.179,39.792,0.558
2003,3,24,1.017,169.875,2.083
2003,3,25,2.228,174.509,1.552
2003,3,26,3.536,65.486,1.142
2003,3,27,4.102,182.035,2.799
2003,3,28,2.518,218.619,3.39
2003,3,29,8.295,118.414,2.674
2003,3,30,2.61,14.1,0.499
2003,3,31,-1.272,71.67,1.344
2003,4,1,-5.27,243.945,2.108
2003,4,2,-1.187,179.711,2.124
2003,4,3,-2.119,235.897,2.428
2003,4,4,-6.294,178.924,1.451
2003,4,5,-6.027,49.086,0.656
2003,4,6,-1.695,186.22,2.202
2003,4,7,-4.549,258.188,2.109
2003,4,8,-1.325,199.403,2.721
2003,4,9,0.571,221.265,2.973
2003,4,10,1.578,254.493,3.594
2003,4,11,3.462,255.21,3.996
2003,4,12,4.537,123.38,2.34
2003,4,13,2.245,259.86,3.819
2003,4,14,2.719,250.754,4.001
2003,4,15,11.736,149.384,4.54
2003,4,16,3.44,114.17,2.63
2003,4,17,-5.151,281.37,2.572
2003,4,18,0.094,255.939,3.938
2003,4,19,4.777,253.81,3.75
2003,4,20,7.881,242.832,5.348
2003,4,21,8.779,254.286,6.622
2003,4,22,7.833,165.082,2.127
2003,4,23,6.824,38.284,0.209
2003,4,24,5.936,80.683,0.267
2003,4,25,4.853,155.865,2.197
2003,4,26,6.135,216.649,4.331
2003,4,27,5.735,121.412,1.586
2003,4,28,12.619,261.115,7.491
2003,4,29,14.104,283.662,8.149
2003,4,30,6.498,294.482,5.566
2003,5,1,6.369,85.289,2.998
2003,5,2,7.935,70.968,0.503
2003,5,3,6.361,287.375,4.618
2003,5,4,8.976,273.5,6.567
2003,5,5,10.517,270.146,6.661
2003,5,6,9.058,146.204,4.093
2003,5,7,10.443,112.951,2.156
2003,5,8,9.825,275.04,5.255
2003,5,9,8.606,256.114,4.809
2003,5,10,6.182,122.527,2.942
2003,5,11,9.135,232.268,4.747
2003,5,12,4.759,53.417,0.616
2003,5,13,5.66,106.193,1.355
2003,5,14,8.038,111.926,2.668
2003,5,15,8.927,194.505,4.067
2003,5,16,7.789,314.853,4.975
2003,5,17,10.273,312.555,6.441
2003,5,18,15.242,309.714,9.897
2003,5,19,16.48,300.702,10.309
2003,5,20,19.812,302.817,14.658
2003,5,21,16.96,187.562,9.803
2003,5,22,12.832,192.231,8.352
2003,5,23,11.288,132.364,5.463
2003,5,24,9.13,67.515,3.068
2003,5,25,8.209,40.327,0.548
2003,5,26,11.824,204.988,3.781
2003,5,27,12.623,180.602,3.813
2003,5,28,13.13,211.514,4.563
2003,5,29,12.242,164.206,1.539
2003,5,30,13.383,178.395,1.145
2003,5,31,14.092,170.035,2.424
2003,6,1,12.455,66.786,1.202
2003,6,2,13.901,291.641,8.065
2003,6,3,13.275,322.64,10.159
2003,6,4,13.397,330.256,8.877
2003,6,5,12.415,163.879,2.58
2003,6,6,16.471,240.925,6.707
2003,6,7,16.089,180.98,5.374
2003,6,8,15.659,212.088,5.231
2003,6,9,13.844,178.682,3.673
2003,6,10,15.774,302.727,8.519
2003,6,11,16.721,245.551,7.135
2003,6,12,16.515,309.766,8.122
2003,6,13,16.219,325.628,10.47
2003,6,14,9.587,22.16,1.224
2003,6,15,10.416,152.321,3.055
2003,6,16,13.86,293.617,7.123
2003,6,17,17.475,317.401,9.65
2003,6,18,18.34,292.761,8.056
2003,6,19,18.159,189.994,5.679
2003,6,20,17.919,326.681,8.783
2003,6,21,19.268,323.849,10.542
2003,6,22,19.689,259.637,9.011
2003,6,23,20.461,217.155,8.269
2003,6,24,22.124,283.362,9.429
2003,6,25,23.437,302.035,12.846
2003,6,26,25.001,287.299,11.129
2003,6,27,24.571,277.625,10.583
2003,6,28,22.266,295.644,13.317
2003,6,29,21.803,254.519,14.111
2003,6,30,19.597,254.253,6.564
2003,7,1,20.499,254.187,12.12
2003,7,2,19.837,285.073,11.386
2003,7,3,21.94,240.862,11.03
2003,7,4,22.616,246.313,8.92
2003,7,5,23.72,240.7,9.22
2003,7,6,23.305,309.407,13.118
2003,7,7,21.506,283.203,13.921
2003,7,8,20.044,117.193,6.118
2003,7,9,19.836,270.521,10.846
2003,7,10,17.89,302.515,11.445
2003,7,11,12.955,30.214,2.892
2003,7,12,18.495,234.521,5.743
2003,7,13,20.731,240.91,10.35
2003,7,14,20.627,242.424,10.087
2003,7,15,20.304,254.053,9.157
2003,7,16,17.574,215.221,4.547
2003,7,17,20.152,229.672,5.411
2003,7,18,19.001,235.479,4.179
2003,7,19,19.143,244.782,8.42
2003,7,20,18.214,240.539,5.04
2003,7,21,19.359,194.856,7.647
2003,7,22,20.549,185.137,4.09
2003,7,23,19.644,47.166,0.7
2003,7,24,19.992,83.678,0.946
2003,7,25,20.051,190.55,3.641
2003,7,26,22.591,216.693,10.883
2003,7,27,20.692,99.448,3.805
2003,7,28,17.817,243.759,8.683
2003,7,29,18.98,262.971,9.824
2003,7,30,19.515,251.547,7.252
2003,7,31,19.659,243.502,7.081
2003,8,1,18.937,184.94,8.329
2003,8,2,16.909,69.196,1.217
2003,8,3,21.088,211.18,6.376
2003,8,4,19.737,93.024,1.592
2003,8,5,19.729,61.699,1.22
2003,8,6,21.104,148.859,3.177
2003,8,7,20.351,141.614,1.967
2003,8,8,19.407,84.429,1.295
2003,8,9,21.122,134.161,3.472
2003,8,10,20.713,53.129,0.765
2003,8,11,21.312,146.703,1.898
2003,8,12,20.859,172.279,4.593
2003,8,13,21.394,188.274,6.172
2003,8,14,21.351,268.274,11.433
2003,8,15,20.821,245.547,9.922
2003,8,16,20.944,156.714,3.862
2003,8,17,19.59,188.808,7.246
2003,8,18,18.026,262.936,8.445
2003,8,19,20.888,257.683,11.047
2003,8,20,23.65,224.653,11.261
2003,8,21,21.803,159.222,2.231
2003,8,22,22.532,210.119,6.858
2003,8,23,16.86,224.336,8.424
2003,8,24,12.504,205.28,7.551
2003,8,25,15.378,195.814,7.168
2003,8,26,17.41,158.723,6.225
2003,8,27,18.068,171.274,5.634
2003,8,28,15.427,236.952,7.833
2003,8,29,15.91,200.945,7.068
2003,8,30,18.247,171.89,6.676
2003,8,31,13.979,237.76,7.24
2003,9,1,16.232,168.339,7.415
2003,9,2,14.09,198.746,6.965
2003,9,3,14.37,208.038,6.767
2003,9,4,14.109,27.483,1.437
2003,9,5,16.691,184.986,5.195
2003,9,6,16.69,218.707,6.652
2003,9,7,16.403,184.807,6.449
2003,9,8,13.57,226.577,7.226
2003,9,9,11.395,227.281,5.965
2003,9,10,14.69,215.744,6.688
2003,9,11,14.905,217.277,5.758
2003,9,12,15.213,211.429,5.724
2003,9,13,16.165,211.661,6.902
2003,9,14,18.745,160.467,4.602
2003,9,15,20.949,164.246,5.625
2003,9,16,17.343,101.135,1.931
2003,9,17,15.548,207.656,5.777
2003,9,18,14.921,196.804,5.829
2003,9,19,15.524,188.32,7.146
2003,9,20,17.819,79.083,1.564
2003,9,21,17.038,177.837,5.799
2003,9,22,16.347,119.396,5.347
2003,9,23,16.281,106.27,3.567
2003,9,24,14.864,181.202,5.229
2003,9,25,15.397,186.764,5.475
2003,9,26,15.606,104.829,2.629
2003,9,27,17.691,127.718,3.649
2003,9,28,17.432,48.934,0.69
2003,9,29,15.972,60.729,0.757
2003,9,30,11.12,162.713,3.942
2003,10,1,8.843,85.725,3.025
2003,10,2,8.232,74.762,0.863
2003,10,3,6.276,168.066,3.405
2003,10,4,8.939,66.581,2.884
2003,10,5,7.852,136.66,2.722
2003,10,6,6.61,137.637,3.508
2003,10,7,5.785,156.847,3.521
2003,10,8,11.865,157.934,4.822
2003,10,9,11.517,157.039,3.872
2003,10,10,10.596,146.943,3.11
2003,10,11,13.045,136.453,2.267
2003,10,12,13.565,126.776,2.661
2003,10,13,13.144,121.456,3.8
2003,10,14,10.406,146.361,4.662
2003,10,15,10.749,8.634,1.726
2003,10,16,7.765,129.824,4.778
2003,10,17,5.137,116.615,3.188
2003,10,18,3.26,90.313,1.595
2003,10,19,2.162,110.085,2.387
2003,10,20,2.165,118.864,2.601
2003,10,21,4.161,11.657,0.326
2003,10,22,1.529,58.606,1.356
2003,10,23,0.682,14.135,0.205
2003,10,24,2.016,96.793,2.235
2003,10,25,3.237,110.745,2.965
2003,10,26,9.551,23.623,1.646
2003,10,27,13.274,8.887,0.458
2003,10,28,8.963,103.525,1.998
2003,10,29,10.833,3.309,0.363
2003,10,30,8.419,88.198,2.938
2003,10,31,8.047,113.096,3.16
2003,11,1,13.251,83.504,3.552
2003,11,2,4.669,67.105,3.913
2003,11,3,3.878,31.111,1.91
2003,11,4,0.893,54.783,3.461
2003,11,5,5.2,45.55,1.32
2003,11,6,6.174,87.644,1.759
2003,11,7,2.907,98.43,1.997
2003,11,8,-2.579,104.751,3.026
2003,11,9,-4.118,106.451,2.357
2003,11,10,-1.281,90.486,1.88
2003,11,11,0.748,85.47,1.258
2003,11,12,5.069,71.53,0.901
2003,11,13,4.98,11.442,0.361
2003,11,14,-0.472,54.721,1.802
2003,11,15,-0.707,78.708,2.73
2003,11,16,-1.615,94.289,1.848
2003,11,17,-2.411,91.04,0.945
2003,11,18,-1.326,82.428,0.94
2003,11,19,5.713,33.84,0.924
2003,11,20,10.941,7.091,0.746
2003,11,21,6.372,30.061,0.475
2003,11,22,2.723,87.776,2.076
2003,11,23,-0.255,78.947,1.761
2003,11,24,1.346,76.864,0.727
2003,11,25,2.235,45.922,1.041
2003,11,26,-1.518,71.468,1.179
2003,11,27,0.012,78.632,1.227
2003,11,28,3.08,21.618,0.366
2003,11,29,6.717,31.222,1.164
2003,11,30,0.921,45.804,2.693
2003,12,1,0.648,35.536,1.574
2003,12,2,-6.332,70.398,1.96
2003,12,3,-6.811,65.521,1.697
2003,12,4,-7.74,72.258,1.556
2003,12,5,-9.577,76.311,1.209
2003,12,6,-7.421,22.599,1.259
2003,12,7,-3.73,5.393,0.534
2003,12,8,-3.348,62.226,1.422
2003,12,9,-7.17,72.586,0.625
2003,12,10,-6.415,68.479,0.442
2003,12,11,3.91,28.193,0.652
2003,12,12,-0.191,49.43,1.186
2003,12,13,-9.965,74.158,1.069
2003,12,14,-10.381,68.162,0.736
2003,12,15,-4.212,1.174,0.628
2003,12,16,-4.395,70.254,1.181
2003,12,17,0.644,25.439,1.1
2003,12,18,2.072,23.352,1.043
2003,12,19,-3.709,70.7,1.861
2003,12,20,-6.576,62.472,1.121
2003,12,21,-6.738,57.181,1.033
2003,12,22,-3.009,38.091,0.826
2003,12,23,-0.245,49.935,0.838
2003,12,24,5.944,31.655,0.696
2003,12,25,6.621,10.841,0.134
2003,12,26,0.356,11.617,0.393
2003,12,27,-0.657,63.15,2.189
2003,12,28,-2.017,70.449,2.427
2003,12,29,-0.934,67.879,1.687
2003,12,30,1.962,23.602,1.324
2003,12,31,-0.948,72.511,2.462
2004,1,1,-2.396,69.851,1.959
2004,1,2,-6.613,37.059,1.57
2004,1,3,-2.11,5.36,0.488
2004,1,4,0.345,44.528,1.115
2004,1,5,-4.66,34.39,2.077
2004,1,6,-5.104,46.761,1.383
2004,1,7,-11.298,68.705,1.137
2004,1,8,-20.395,75.666,0.528
2004,1,9,-20.459,74.979,0.434
2004,1,10,-20.383,76.31,0.396
2004,1,11,-17.15,63.904,0.512
2004,1,12,-11.639,28.238,0.366
